DDQ01	DDQ01	2022-12-05	2022-12-01	CLP	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	.25	 000000003	 	CHILEAN PESO	 596483545	2022-12-02-17.51.58.149786	 000000002	USD	0	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	EGP	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	7458881.65	 000000003	 	EGYPTIAN POUND	 596483546	2022-12-02-17.51.58.149786	 000000002	USD	303638.58	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	IDR	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	-.28	 000000003	 	INDO RUPIAH	 596483549	2022-12-02-17.51.58.149786	 000000002	USD	0	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	NGN	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	57216022.03	 000000003	 	NIGERIAN NAIRA	 596483550	2022-12-02-17.51.58.149786	 000000002	USD	128937.51	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	NOK	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	0	 000000003	 	NORWEGIAN KRONER	 596483585	2022-12-02-17.51.58.149786	 000000002	USD	0	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	PLN	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	0	 000000003	 	POLISH ZLOTY	 596483589	2022-12-02-17.51.58.149786	 000000002	USD	0	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	40031.5	 000000003	 	TURKISH YENI	 596483609	2022-12-02-17.51.58.149786	 000000002	USD	2147.84	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	473174.06	 000000003	 	U.S. DOLLARS	 596483561	2022-12-02-17.51.58.149786	 000000002	USD	473174.06	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	-50000.	 000000003	 	USD INCOME CASH	 596483631	2022-12-02-17.51.58.149786	 000000002	USD	-50000.	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	VND	3	CLOSING BALANCE	DI	DOUBLE RIVER INVESTMENTS	2022-12-02	 	 	 	 	7414453928.	 000000003	 	VIETNAM DONG	 596483582	2022-12-02-17.51.58.149786	 000000002	USD	304245.13	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	PLN	5	Actual Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	 	 	 	 	302989.77	 000000000	 	POLISH ZLOTY	 000000000	 	 000000000	USD	67781.43	 
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	5	Actual Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	 	 	 	 	13389906.61	 000000000	 	TURKISH YENI	 000000000	 	 000000000	USD	718419.7	 
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	5	Actual Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	 	 	 	 	-312308.91	 000000000	 	U.S. DOLLARS	 000000000	 	 000000000	USD	-312308.91	 
DDQ01	DDQ01	2022-12-05	2022-12-01	EGP	7	Projected Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	 	 	 	 	0	 000000000	 	EGYPTIAN POUND	 000000000	 	 000000000	USD	0	 
DDQ01	DDQ01	2022-12-05	2022-12-01	NOK	7	Projected Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-06	 	 	 	 	103914.37	 000000000	 	NORWEGIAN KRONER	 000000000	 	 000000000	USD	10563.14	 
DDQ01	DDQ01	2022-12-05	2022-12-01	PLN	7	Projected Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	 	 	 	 	0	 000000000	 	POLISH ZLOTY	 000000000	 	 000000000	USD	0	 
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	7	Projected Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	 	 	 	 	40031.5	 000000000	 	TURKISH YENI	 000000000	 	 000000000	USD	2147.84	 
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	7	Projected Closing Balance	DI	DOUBLE RIVER INVESTMENTS	2022-12-08	 	 	 	 	-307808.91	 000000000	 	U.S. DOLLARS	 000000000	 	 000000000	USD	-307808.91	 
